t,S,x,y,z
227.2,0.166666666667,1.66666666667,2.16393044699e-30,3.91704763089e-61
227.3,0.166666666667,1.66666666667,2.10260324928e-30,3.68893653513e-61
227.4,0.166666666667,1.66666666667,2.04301410427e-30,3.47410959543e-61
227.5,0.166666666667,1.66666666667,1.98511375444e-30,3.27179320277e-61
227.6,0.166666666667,1.66666666667,1.92885433821e-30,3.08125879959e-61
227.7,0.166666666667,1.66666666667,1.87418935047e-30,2.90182025625e-61
227.8,0.166666666667,1.66666666667,1.82107360407e-30,2.73283140017e-61
227.9,0.166666666667,1.66666666667,1.76946319251e-30,2.57368368895e-61
228,0.166666666667,1.66666666667,1.71931545361e-30,2.42380401892e-61
228.1,0.166666666667,1.66666666667,1.67058893428e-30,2.28265266138e-61
228.2,0.166666666667,1.66666666667,1.62324335623e-30,2.14972131898e-61
228.3,0.166666666667,1.66666666667,1.57723958269e-30,2.02453129531e-61
228.4,0.166666666667,1.66666666667,1.53253958605e-30,1.90663177105e-61
228.5,0.166666666667,1.66666666667,1.4891064164e-30,1.79559818058e-61
228.6,0.166666666667,1.66666666667,1.44690417107e-30,1.69103068304e-61
228.7,0.166666666667,1.66666666667,1.40589796484e-30,1.59255272249e-61
228.8,0.166666666667,1.66666666667,1.3660539012e-30,1.49980967191e-61
228.9,0.166666666667,1.66666666667,1.32733904426e-30,1.41246755613e-61
229,0.166666666667,1.66666666667,1.28972139157e-30,1.3302118492e-61
229.1,0.166666666667,1.66666666667,1.25316984765e-30,1.25274634173e-61
229.2,0.166666666667,1.66666666667,1.21765419828e-30,1.17979207422e-61
229.3,0.166666666667,1.66666666667,1.18314508554e-30,1.11108633251e-61
229.4,0.166666666667,1.66666666667,1.14961398352e-30,1.04638170171e-61
229.5,0.166666666667,1.66666666667,1.11703317476e-30,9.85445175259e-62
229.6,0.166666666667,1.66666666667,1.08537572733e-30,9.28057315852e-62
229.7,0.166666666667,1.66666666667,1.05461547258e-30,8.74011465203e-62
229.8,0.166666666667,1.66666666667,1.02472698347e-30,8.23112999875e-62
229.9,0.166666666667,1.66666666667,9.95685553601e-31,7.75178630415e-62
230,0.166666666667,1.66666666667,9.67467176763e-31,7.30035741317e-62
230.1,0.166666666667,1.66666666667,9.40048527096e-31,6.87521769422e-62
230.2,0.166666666667,1.66666666667,9.13406939812e-31,6.47483618509e-62
230.3,0.166666666667,1.66666666667,8.87520392457e-31,6.09777107989e-62
230.4,0.166666666667,1.66666666667,8.62367486708e-31,5.74266453696e-62
230.5,0.166666666667,1.66666666667,8.37927430683e-31,5.40823778919e-62
230.6,0.166666666667,1.66666666667,8.14180021758e-31,5.09328653905e-62
230.7,0.166666666667,1.66666666667,7.91105629863e-31,4.79667662186e-62
230.8,0.166666666667,1.66666666667,7.68685181257e-31,4.51733992154e-62
230.9,0.166666666667,1.66666666667,7.46900142762e-31,4.25427052426e-62
231,0.166666666667,1.66666666667,7.25732506441e-31,4.00652109602e-62
231.1,0.166666666667,1.66666666667,7.05164774714e-31,3.77319947129e-62
231.2,0.166666666667,1.66666666667,6.85179945896e-31,3.5534654402e-62
231.3,0.166666666667,1.66666666667,6.65761500137e-31,3.3465277229e-62
231.4,0.166666666667,1.66666666667,6.46893385774e-31,3.15164112009e-62
231.5,0.166666666667,1.66666666667,6.28560006056e-31,2.96810382949e-62
231.6,0.166666666667,1.66666666667,6.10746206255e-31,2.79525491861e-62
231.7,0.166666666667,1.66666666667,5.93437261139e-31,2.63247194467e-62
231.8,0.166666666667,1.66666666667,5.76618862796e-31,2.47916871315e-62
231.9,0.166666666667,1.66666666667,5.60277108812e-31,2.33479316682e-62
232,0.166666666667,1.66666666667,5.44398490776e-31,2.19882539777e-62
232.1,0.166666666667,1.66666666667,5.28969883112e-31,2.07077577516e-62
232.2,0.166666666667,1.66666666667,5.13978532235e-31,1.95018318205e-62
232.3,0.166666666667,1.66666666667,4.99412046001e-31,1.83661335485e-62
232.4,0.166666666667,1.66666666667,4.85258383471e-31,1.72965731951e-62
232.5,0.166666666667,1.66666666667,4.71505844952e-31,1.62892991877e-62
232.6,0.166666666667,1.66666666667,4.58143062329e-31,1.53406842519e-62
232.7,0.166666666667,1.66666666667,4.45158989665e-31,1.44473123494e-62
232.8,0.166666666667,1.66666666667,4.32542894073e-31,1.36059663763e-62
232.9,0.166666666667,1.66666666667,4.20284346845e-31,1.28136165783e-62
233,0.166666666667,1.66666666667,4.08373214826e-31,1.20674096404e-62
233.1,0.166666666667,1.66666666667,3.96799652043e-31,1.13646584116e-62
233.2,0.166666666667,1.66666666667,3.85554091564e-31,1.07028322283e-62
233.3,0.166666666667,1.66666666667,3.74627237591e-31,1.00795478016e-62
233.4,0.166666666667,1.66666666667,3.64010057774e-31,9.49256063408e-63
233.5,0.166666666667,1.66666666667,3.53693775745e-31,8.93975693808e-63
233.6,0.166666666667,1.66666666667,3.43669863865e-31,8.41914602315e-63
233.7,0.166666666667,1.66666666667,3.33930036174e-31,7.92885312768e-63
233.8,0.166666666667,1.66666666667,3.24466241541e-31,7.46711266765e-63
233.9,0.166666666667,1.66666666667,3.1527065701e-31,7.03226187867e-63
234,0.166666666667,1.66666666667,3.06335681331e-31,6.62273482822e-63
234.1,0.166666666667,1.66666666667,2.97653928679e-31,6.23705677655e-63
234.2,0.166666666667,1.66666666667,2.89218222551e-31,5.87383886611e-63
234.3,0.166666666667,1.66666666667,2.81021589826e-31,5.5317731201e-63
234.4,0.166666666667,1.66666666667,2.73057255009e-31,5.20962773234e-63
234.5,0.166666666667,1.66666666667,2.65318634626e-31,4.9062426315e-63
234.6,0.166666666667,1.66666666667,2.57799331783e-31,4.62052530351e-63
234.7,0.166666666667,1.66666666667,2.50493130878e-31,4.35144685738e-63
234.8,0.166666666667,1.66666666667,2.43393992463e-31,4.09803832006e-63
234.9,0.166666666667,1.66666666667,2.36496048253e-31,3.8593871471e-63
235,0.166666666667,1.66666666667,2.29793596273e-31,3.63463393651e-63
235.1,0.166666666667,1.66666666667,2.23281096146e-31,3.42296933397e-63
235.2,0.166666666667,1.66666666667,2.16953164512e-31,3.22363111828e-63
235.3,0.166666666667,1.66666666667,2.1080457058e-31,3.03590145656e-63
235.4,0.166666666667,1.66666666667,2.04830231804e-31,2.85910431925e-63
235.5,0.166666666667,1.66666666667,1.99025209679e-31,2.69260304569e-63
235.6,0.166666666667,1.66666666667,1.93384705659e-31,2.53579805145e-63
235.7,0.166666666667,1.66666666667,1.87904057196e-31,2.38812466919e-63
235.8,0.166666666667,1.66666666667,1.82578733879e-31,2.24905111522e-63
235.9,0.166666666667,1.66666666667,1.77404333691e-31,2.11807657453e-63
236,0.166666666667,1.66666666667,1.72376579374e-31,1.99472939731e-63
236.1,0.166666666667,1.66666666667,1.67491314887e-31,1.87856540049e-63
236.2,0.166666666667,1.66666666667,1.62744501977e-31,1.7691662682e-63
236.3,0.166666666667,1.66666666667,1.58132216835e-31,1.66613804541e-63
236.4,0.166666666667,1.66666666667,1.53650646857e-31,1.56910971922e-63
236.5,0.166666666667,1.66666666667,1.49296087489e-31,1.47773188286e-63
236.6,0.166666666667,1.66666666667,1.45064939169e-31,1.39167547743e-63
236.7,0.166666666667,1.66666666667,1.40953704348e-31,1.3106306069e-63
236.8,0.166666666667,1.66666666667,1.36958984597e-31,1.23430542221e-63
236.9,0.166666666667,1.66666666667,1.33077477806e-31,1.16242507025e-63
237,0.166666666667,1.66666666667,1.29305975443e-31,1.09473070411e-63
237.1,0.166666666667,1.66666666667,1.25641359914e-31,1.03097855096e-63
237.2,0.166666666667,1.66666666667,1.22080601974e-31,9.7093903418e-64
237.3,0.166666666667,1.66666666667,1.18620758232e-31,9.14395946664e-64
237.4,0.166666666667,1.66666666667,1.15258968715e-31,8.61145672222e-64
237.5,0.166666666667,1.66666666667,1.11992454501e-31,8.10996452348e-64
237.6,0.166666666667,1.66666666667,1.08818515427e-31,7.63767695685e-64
237.7,0.166666666667,1.66666666667,1.05734527853e-31,7.19289327694e-64
237.8,0.166666666667,1.66666666667,1.02737942494e-31,6.77401178208e-64
237.9,0.166666666667,1.66666666667,9.98262823156e-32,6.37952404645e-64
238,0.166666666667,1.66666666667,9.69971404821e-32,6.0080094881e-64
238.1,0.166666666667,1.66666666667,9.42481783701e-32,5.65813025333e-64
238.2,0.166666666667,1.66666666667,9.15771236341e-32,5.32862639899e-64
238.3,0.166666666667,1.66666666667,8.89817683283e-32,5.0183113553e-64
238.4,0.166666666667,1.66666666667,8.64599670815e-32,4.7260676529e-64
238.5,0.166666666667,1.66666666667,8.4009635324e-32,4.45084289883e-64
238.6,0.166666666667,1.66666666667,8.16287475638e-32,4.19164598667e-64
238.7,0.166666666667,1.66666666667,7.93153357128e-32,3.94754352759e-64
238.8,0.166666666667,1.66666666667,7.70674874598e-32,3.71765648907e-64
238.9,0.166666666667,1.66666666667,7.48833446898e-32,3.50115702946e-64
239,0.166666666667,1.66666666667,7.27611019479e-32,3.29726551685e-64
239.1,0.166666666667,1.66666666667,7.0699004947e-32,3.10524772158e-64
239.2,0.166666666667,1.66666666667,6.86953491176e-32,2.92441217218e-64
239.3,0.166666666667,1.66666666667,6.6748478199e-32,2.75410766535e-64
239.4,0.166666666667,1.66666666667,6.48567828697e-32,2.5937209209e-64
