t,S,x,y,z
735.399999999,0.373620130738,0.548575082103,0.00123225377564,5.29011131222e-05
735.499999999,0.373626073249,0.548562042737,0.00124341335756,5.08767116339e-05
735.599999999,0.373632088551,0.548548851422,0.00125469161525,4.89340037297e-05
735.699999999,0.373638176705,0.548535507842,0.00126608910992,4.706958207e-05
735.799999999,0.373644337793,0.548522011645,0.00127760642425,4.52801846151e-05
735.899999999,0.373650571921,0.548508362436,0.00128924416183,4.35626883468e-05
735.999999999,0.373656879213,0.548494559786,0.00130100294675,4.19141032621e-05
736.099999999,0.373663259816,0.548480603227,0.00131288342315,4.03315666277e-05
736.199999999,0.373669713896,0.548466492255,0.00132488625479,3.88123374839e-05
736.299999999,0.37367624164,0.548452226333,0.00133701212464,3.73537913872e-05
736.399999999,0.373682843251,0.548437804888,0.00134926173451,3.59534153815e-05
736.499999999,0.373689518951,0.548423227315,0.0013616358047,3.46088031876e-05
736.599999999,0.37369626898,0.548408492979,0.00137413507359,3.3317650602e-05
736.699999999,0.373703093596,0.54839360121,0.00138676029738,3.20777510952e-05
736.799999999,0.373709993071,0.548378551312,0.00139951224974,3.0886991602e-05
736.899999999,0.373716967696,0.548363342556,0.00141239172146,2.97433484946e-05
736.999999999,0.373724017777,0.548347974186,0.00142539952027,2.86448837302e-05
737.099999999,0.373731143634,0.548332445417,0.00143853647043,2.75897411672e-05
737.199999999,0.373738345602,0.548316755436,0.00145180341257,2.65761430403e-05
737.299999999,0.373745624034,0.548300903404,0.0014652012034,2.56023865901e-05
737.399999999,0.373752979292,0.548284888456,0.00147873071544,2.46668408382e-05
737.499999999,0.373760411755,0.548268709699,0.00149239283684,2.37679435029e-05
737.599999999,0.373767921816,0.548252366218,0.00150618847112,2.29041980492e-05
737.699999999,0.373775509879,0.548235857071,0.00152011853699,2.20741708665e-05
737.799999999,0.373783176364,0.548219181292,0.00153418396813,2.12764885691e-05
737.899999999,0.3737909217,0.548202337893,0.00154838571301,2.05098354144e-05
737.999999999,0.373798746332,0.54818532586,0.00156272473468,1.97729508326e-05
738.099999999,0.373806650714,0.548168144157,0.00157720201065,1.90646270637e-05
738.199999999,0.373814635315,0.548150791728,0.00159181853265,1.83837068981e-05
738.299999999,0.373822700613,0.548133267492,0.00160657530656,1.77290815135e-05
738.399999999,0.373830847099,0.548115570346,0.00162147335216,1.70996884075e-05
738.499999999,0.373839075275,0.548097699169,0.00163651370306,1.64945094184e-05
738.599999999,0.373847385654,0.548079652815,0.00165169740655,1.59125688329e-05
738.699999999,0.37385577876,0.548061430121,0.00166702552341,1.53529315747e-05
738.799999999,0.373864255127,0.548043029901,0.00168249912788,1.4814701473e-05
738.899999999,0.373872815301,0.548024450949,0.00169811930744,1.42970196048e-05
738.999999999,0.373881459837,0.548005692041,0.00171388716278,1.37990627093e-05
739.099999999,0.373890189301,0.547986751931,0.00172980380763,1.33200416714e-05
739.199999999,0.373899004268,0.547967629358,0.00174587036869,1.285920007e-05
739.299999999,0.373907905324,0.547948323036,0.00176208798552,1.24158127898e-05
739.399999999,0.373916893065,0.547928831665,0.00177845781042,1.19891846927e-05
739.499999999,0.373925968096,0.547909153925,0.00179498100839,1.15786493466e-05
739.599999999,0.373935131032,0.547889288477,0.00181165875701,1.11835678092e-05
739.699999999,0.373944382496,0.547869233965,0.00182849224635,1.08033274643e-05
